search URL:,https://patents.google.com/?assignee=Nio+Inc.%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2018261813-A1,Thermally conductive potting for module retainer and thermal link ,"NextEv USA, Inc.",Austin L. Newman,2017-03-10,2017-03-10,2018-09-13,,https://patents.google.com/patent/US20180261813A1/en,https://patentimages.storage.googleapis.com/f0/3c/41/9f3bf01242122c/US20180261813A1-20180913-D00000.png
US-2020127351-A1,Two-phase semi-immersion thermal system for energy storage and other electrical/electronic devices ,"Nio Usa, Inc.","Alexander J. Smith, Marc W. Juzkow, Adam H. Ing",2018-10-19,2018-10-19,2020-04-23,,https://patents.google.com/patent/US20200127351A1/en,https://patentimages.storage.googleapis.com/ed/cf/13/c53efae292543b/US20200127351A1-20200423-D00000.png
US-2021206395-A1,Methods and systems to enhance safety of bi-directional transition between autonomous and manual driving modes ,"Nio Usa, Inc.",Bo Guo,2020-01-06,2020-01-06,2021-07-08,,https://patents.google.com/patent/US20210206395A1/en,https://patentimages.storage.googleapis.com/10/22/3e/f6fef9d67d5985/US20210206395A1-20210708-D00000.png
US-2018281597-A1,Electric vehicle safety concept using distributed vehicle control units ,"NextEv USA, Inc.",Robert Herb,2017-03-28,2017-03-28,2018-10-04,,https://patents.google.com/patent/US20180281597A1/en,https://patentimages.storage.googleapis.com/fb/a3/6b/c1005cb12bbe87/US20180281597A1-20181004-D00000.png
US-10342119-B1,Thermal spring frame and shield for sealed processing systems ,"Nio Usa, Inc.",Nermin Mujcinovic,2018-03-27,2018-03-27,2019-07-02,2019-07-02,https://patents.google.com/patent/US10342119B1/en,https://patentimages.storage.googleapis.com/eb/14/32/006394939211c2/US10342119-20190702-D00000.png
US-2021188043-A1,Thermal management system topology with cascaded refrigerant and coolant circuits ,"Nio Usa, Inc.","Joshua Smith, Dewashish Kanta Prashad, Armando Mendez Abrego",2019-12-23,2019-12-23,2021-06-24,,https://patents.google.com/patent/US20210188043A1/en,https://patentimages.storage.googleapis.com/c0/2e/fa/f6254a7be0b8f3/US20210188043A1-20210624-D00000.png
US-2018034122-A1,Battery thermal management assembly ,"NextEv USA, Inc.",Austin NEWMAN,2016-08-01,2016-11-30,2018-02-01,,https://patents.google.com/patent/US20180034122A1/en,https://patentimages.storage.googleapis.com/5e/fb/23/c529378dc88878/US20180034122A1-20180201-D00000.png
US-2021239793-A1,High precision multi-sensor extrinsic calibration via production line and mobile station ,"Nio Usa, Inc.","Hiu Hong Yu, Zhenxiang Jian, Tong Lin, Xu Chen, Zhongkui Wang, Antonio Antonellis Rufo, Waylon Chen",2020-02-03,2020-02-03,2021-08-05,,https://patents.google.com/patent/US20210239793A1/en,https://patentimages.storage.googleapis.com/ac/ec/16/8ed063d9d4380d/US20210239793A1-20210805-D00000.png
US-11117477-B2,Methods and devices for thermal control during charging of electric vehicles ,"Nio Usa, Inc.","Alexander J. Smith, Rick Rajaie",2018-03-29,2018-03-29,2021-09-14,2021-09-14,https://patents.google.com/patent/US11117477B2/en,https://patentimages.storage.googleapis.com/94/28/c9/dde79864b231b9/US11117477-20210914-D00000.png
US-2019061462-A1,Electric Vehicle Resilient Thermal Management for Cooling System During Fail Operational ,"Nio Usa, Inc.","Joshua Smith, Rick Rajaie, Armando Mendez Abrego",2017-08-25,2017-08-25,2019-02-28,,https://patents.google.com/patent/US20190061462A1/en,https://patentimages.storage.googleapis.com/c6/d2/46/d7673a8301f594/US20190061462A1-20190228-D00000.png
WO-2018237319-A1,Front compartment packaging of automotive hvac module ,"Nio Usa, Inc.","Jochen Paesen, Matthew S. FILIPKOWSKI, Adam K. PHILLIPS",2017-06-22,2018-06-22,2018-12-27,,https://patents.google.com/patent/WO2018237319A1/en,
WO-2018094384-A1,Optimal route selection for autonomous vehicles ,"Nio Usa, Inc.","Abhishek Singhal, Gautam MURALIDHAR, Christopher F. POULIOT, Edward H. BAIK, Jonathan A. COX",2016-11-21,2017-11-21,2018-05-24,,https://patents.google.com/patent/WO2018094384A1/en,
WO-2019164974-A1,Uniform current density tapered busbar ,"Nio Usa, Inc.","Austin L. Newman, Alexander J. Smith, Adam H. Ing",2018-02-20,2019-02-20,2019-08-29,,https://patents.google.com/patent/WO2019164974A1/en,
WO-2018094375-A1,Method and system for vehicle data optimization ,"Nio Usa, Inc.",Christopher F. POULIOT,2016-11-21,2017-11-21,2018-05-24,,https://patents.google.com/patent/WO2018094375A1/en,
WO-2018094373-A1,Sensor surface object detection methods and systems ,"Nio Usa, Inc.",Austin L. NEWMAN,2016-11-21,2017-11-21,2018-05-24,,https://patents.google.com/patent/WO2018094373A1/en,
US-2018348751-A1,Partially Autonomous Vehicle Passenger Control in Difficult Scenario ,"Nio Usa, Inc.",Austin L. Newman,2017-05-31,2017-05-31,2018-12-06,,https://patents.google.com/patent/US20180348751A1/en,https://patentimages.storage.googleapis.com/f7/f1/e5/7558493ed3151a/US20180348751A1-20181206-D00000.png
US-2019329630-A1,High aspect ratio vent aiming using single barrel mechanism ,"Nio Usa, Inc.","Ren Ren, Ming Fung Wong, Matthew S. Filipkowski",2018-04-27,2018-04-27,2019-10-31,,https://patents.google.com/patent/US20190329630A1/en,https://patentimages.storage.googleapis.com/5f/d5/18/282f58ca39a0f1/US20190329630A1-20191031-D00000.png
US-2019316849-A1,"Thermal management, heat transfer improvement of radiator and condenser using ac system evaporator's condensation ","Nio Usa, Inc.","Armando Mendez Abrego, Joshua Smith",2018-04-11,2018-04-11,2019-10-17,,https://patents.google.com/patent/US20190316849A1/en,https://patentimages.storage.googleapis.com/6d/a8/c4/f136ed8bda2f65/US20190316849A1-20191017-D00000.png
US-2019023201-A1,Integrated power systems for electric vehicles ,"NextEv USA, Inc.","Adam H. Ing, Alexander J. Smith, Rick Rajaie, Peng Chen, Miaosen Shen",2017-07-20,2017-07-20,2019-01-24,,https://patents.google.com/patent/US20190023201A1/en,https://patentimages.storage.googleapis.com/f1/ce/7e/8b18f9096eac84/US20190023201A1-20190124-D00000.png
US-2019184836-A1,Ultra-fast charge profile for an electric vehicle ,"Nio Usa, Inc.",Alexander J. Smith,2017-12-19,2017-12-19,2019-06-20,,https://patents.google.com/patent/US20190184836A1/en,https://patentimages.storage.googleapis.com/58/97/39/32819a6be32c38/US20190184836A1-20190620-D00000.png
US-2019186616-A1,Methods and systems for noise mitigation in multiple motor gearbox drive units ,"Nio Usa, Inc.","Dimitri Bassis, Brittany M. Repac",2017-12-14,2017-12-14,2019-06-20,,https://patents.google.com/patent/US20190186616A1/en,https://patentimages.storage.googleapis.com/c0/4e/92/b9e92b7f4da659/US20190186616A1-20190620-D00000.png
US-2019136724-A1,Four-way hydraulic valve flow control body ,"Nio Usa, Inc.",Ming Fung Wong,2017-11-03,2017-11-03,2019-05-09,,https://patents.google.com/patent/US20190136724A1/en,https://patentimages.storage.googleapis.com/93/41/5a/3833a90e08c109/US20190136724A1-20190509-D00000.png
US-2018141408-A1,Method and apparatus for adaptive hvac control ,"NextEv USA, Inc.",Matthew Filipkowski,2016-11-23,2017-05-02,2018-05-24,,https://patents.google.com/patent/US20180141408A1/en,https://patentimages.storage.googleapis.com/b4/2c/b6/1c4baf875262b7/US20180141408A1-20180524-D00000.png
US-2019067763-A1,Power electronics with integrated busbar cooling ,"Nio Usa, Inc.","Adam H. Ing, Alexander J. Smith, Brittany M. Repac",2017-08-29,2017-08-29,2019-02-28,,https://patents.google.com/patent/US20190067763A1/en,https://patentimages.storage.googleapis.com/cb/6a/d9/9c7ff7c8f8be63/US20190067763A1-20190228-D00000.png
US-2018141477-A1,Method and apparatus for seat and bolster adjustment ,"NextEv USA, Inc.","Colin Stevens, Christopher Eckert",2016-11-23,2017-02-08,2018-05-24,,https://patents.google.com/patent/US20180141477A1/en,https://patentimages.storage.googleapis.com/07/d9/01/0c112a1ea2c41f/US20180141477A1-20180524-D00000.png
US-2020369115-A1,Active air curtain ,"Nio Usa, Inc.","Adam T. Woodward, Ren Ren, Matthew S. Filipkowski, Yifan Li",2019-05-23,2019-05-23,2020-11-26,,https://patents.google.com/patent/US20200369115A1/en,https://patentimages.storage.googleapis.com/9c/30/2c/db025740832901/US20200369115A1-20201126-D00000.png
US-11647164-B2,Methods and systems for camera sharing between autonomous driving and in-vehicle infotainment electronic control units ,"Nio Technology (Anhui) Co., Ltd.",Paul T. Mobbs,2021-06-25,2021-06-25,2023-05-09,2023-05-09,https://patents.google.com/patent/US11647164B2/en,https://patentimages.storage.googleapis.com/1a/a1/71/e11a68f81ecaac/US11647164-20230509-D00000.png
US-10836437-B2,Impact performance ,"Nio Usa, Inc.","Paul R. Murray, Geoffrey Daniel Young",2018-12-27,2018-12-27,2020-11-17,2020-11-17,https://patents.google.com/patent/US10836437B2/en,https://patentimages.storage.googleapis.com/19/da/ae/33dbbef91c840e/US10836437-20201117-D00000.png
US-10556599-B2,Conditional progressive degradation of electric vehicle power supply system ,"Nio Usa, Inc.",Christopher P. Ricci,2015-12-18,2016-12-19,2020-02-11,2020-02-11,https://patents.google.com/patent/US10556599B2/en,https://patentimages.storage.googleapis.com/d8/ca/ce/883c2e6bd21930/US10556599-20200211-D00000.png
US-10891048-B2,Method and system for user interface layer invocation ,"Nio Usa, Inc.","Pierluigi Dalla Rosa, Timothy J. Meador",2018-07-19,2018-07-19,2021-01-12,2021-01-12,https://patents.google.com/patent/US10891048B2/en,https://patentimages.storage.googleapis.com/1f/a5/9e/759ad926915ed3/US10891048-20210112-D00000.png
US-2020094687-A1,Supplemental battery system ,"Nio Usa, Inc.","Adam H. Ing, Alexander J. Smith, Yadunandana Yellambalase",2018-09-25,2018-09-25,2020-03-26,,https://patents.google.com/patent/US20200094687A1/en,https://patentimages.storage.googleapis.com/c2/2e/94/db334ffdae446c/US20200094687A1-20200326-D00000.png
WO-2019005736-A1,Body mounted sliding steering column with offset feedback actuator ,"Nio Usa, Inc.","Sai Maharaja Swamidason, Aaron R. Bailey, Martin J. MCKEEFERY",2017-06-26,2018-06-26,2019-01-03,,https://patents.google.com/patent/WO2019005736A1/en,
US-2018126993-A1,Authentication using electromagnet signal detection ,"Nio Usa, Inc.",Austin L. Newman,2016-11-07,2016-12-28,2018-05-10,,https://patents.google.com/patent/US20180126993A1/en,https://patentimages.storage.googleapis.com/bd/39/c6/ac48e806c86332/US20180126993A1-20180510-D00000.png
US-2018160057-A1,Lease observation and event recording ,"NextEv USA, Inc.",Austin NEWMAN,2016-12-06,2016-12-29,2018-06-07,,https://patents.google.com/patent/US20180160057A1/en,https://patentimages.storage.googleapis.com/f2/6d/55/7a120d6fbaa6a9/US20180160057A1-20180607-D00000.png
US-2018137372-A1,Using Vehicle Sensor Data to Monitor Pedestrian Health ,"NextEv USA, Inc.",Austin NEWMAN,2016-11-11,2016-12-01,2018-05-17,,https://patents.google.com/patent/US20180137372A1/en,https://patentimages.storage.googleapis.com/d2/9a/8f/a7447ede286c6a/US20180137372A1-20180517-D00000.png
US-2018331347-A1,Magnetically coated busbar tabs ,"NextEv USA, Inc.","Austin L. Newman, Alexander J. Smith",2017-05-12,2017-05-12,2018-11-15,,https://patents.google.com/patent/US20180331347A1/en,https://patentimages.storage.googleapis.com/d6/0b/e9/141a52d396aea3/US20180331347A1-20181115-D00000.png
US-10668578-B2,Systems and method for pushing a busbar against a battery cell using magnetic force ,"Nio Usa, Inc.",Austin L. Newman,2017-04-20,2017-04-20,2020-06-02,2020-06-02,https://patents.google.com/patent/US10668578B2/en,https://patentimages.storage.googleapis.com/a8/c3/49/31b3964c384dbf/US10668578-20200602-D00000.png
US-2018047957-A1,Damping arrangement for battery cell ,"NextEv USA, Inc.",Austin NEWMAN,2016-08-09,2016-12-28,2018-02-15,,https://patents.google.com/patent/US20180047957A1/en,https://patentimages.storage.googleapis.com/d2/93/c7/473296cc845495/US20180047957A1-20180215-D00000.png
US-2018281548-A1,Auto-leveling suspension and method for same ,"NextEv USA, Inc.",Aaron R. Bailey,2017-03-29,2017-03-29,2018-10-04,,https://patents.google.com/patent/US20180281548A1/en,https://patentimages.storage.googleapis.com/b5/f6/1c/76a59b40d42a61/US20180281548A1-20181004-D00000.png
US-2018112767-A1,Transmission packaging for an epicyclic/planetary gearbox unit with integrated oil pump ,"NextEv USA, Inc.",Dimitri Bassis,2016-10-21,2016-11-30,2018-04-26,,https://patents.google.com/patent/US20180112767A1/en,https://patentimages.storage.googleapis.com/fe/e1/53/7948f0b758179a/US20180112767A1-20180426-D00000.png
US-10502318-B2,Remote locking system for an autonomous vehicle ,"Nio Usa, Inc.",Austin NEWMAN,2016-11-29,2016-12-31,2019-12-10,2019-12-10,https://patents.google.com/patent/US10502318B2/en,https://patentimages.storage.googleapis.com/f0/8e/2a/b0ea769992e448/US10502318-20191210-D00000.png
US-2018079312-A1,Smart regenerative braking control ,"NextEv USA, Inc.",Robert Herb,2016-09-16,2016-10-31,2018-03-22,,https://patents.google.com/patent/US20180079312A1/en,https://patentimages.storage.googleapis.com/21/83/bc/e96e5abfc3d333/US20180079312A1-20180322-D00000.png
US-2018244285-A1,Integrated sensor arrangement for automated auxiliary component adjustments ,"NextEv USA, Inc.","Colin Stevens, Geoffrey D. YOUNG, Christopher Eckert",2017-02-24,2017-02-24,2018-08-30,,https://patents.google.com/patent/US20180244285A1/en,https://patentimages.storage.googleapis.com/d8/23/b3/88f74e10a34655/US20180244285A1-20180830-D00000.png
US-10625626-B2,Charging systems and methods for electric vehicles ,"Nio Usa, Inc.","Miaosen Shen, Peng Chen, Feng Guo",2017-11-29,2017-11-29,2020-04-21,2020-04-21,https://patents.google.com/patent/US10625626B2/en,https://patentimages.storage.googleapis.com/84/2c/ba/f29c3ba72fd3f5/US10625626-20200421-D00000.png
US-10040414-B1,Dash panel exterior mounted passenger airbag ,"Nio Usa, Inc.","Colin J. Stevens, Jeffrey D. Rupp, Christopher J. Eckert, Alan Heriberto de la Garza Tamez, Jane Williams",2017-03-15,2017-03-15,2018-08-07,2018-08-07,https://patents.google.com/patent/US10040414B1/en,https://patentimages.storage.googleapis.com/46/44/e5/32c72b614c9dc5/US10040414-20180807-D00000.png
US-10250983-B1,Distributed and upgradable audio system ,NIO USA Inc.,Philip Roland Graham,2017-09-15,2017-09-15,2019-04-02,2019-04-02,https://patents.google.com/patent/US10250983B1/en,https://patentimages.storage.googleapis.com/dd/9c/33/03aee2a9f5e621/US10250983-20190402-D00000.png
US-2021237578-A1,Faulty power source ejection in a safe zone ,"Nio Usa, Inc.",Adam H. Ing,2020-01-30,2020-01-30,2021-08-05,,https://patents.google.com/patent/US20210237578A1/en,https://patentimages.storage.googleapis.com/db/9d/68/dffd3e0731e6d0/US20210237578A1-20210805-D00000.png
US-2021226189-A1,Fire propagation prevention system for battery modules in a battery pack ,"Nio Usa, Inc.","Marc W. Juzkow, Shubham Saurav",2020-01-21,2020-01-21,2021-07-22,,https://patents.google.com/patent/US20210226189A1/en,https://patentimages.storage.googleapis.com/b7/15/2e/08c0d3d4188126/US20210226189A1-20210722-D00000.png
US-2021213930-A1,Lane prediction and smoothing for extended motion planning horizon ,"Nio Usa, Inc.","Prasenjit Sengupta, Alex Reynell",2020-01-13,2020-01-13,2021-07-15,,https://patents.google.com/patent/US20210213930A1/en,https://patentimages.storage.googleapis.com/bd/2c/ac/c6b22ba416dd35/US20210213930A1-20210715-D00000.png
US-2018111616-A1,Target speed control system which uses acceleration and brake pedals ,"NextEv USA, Inc.",Robert Herb,2016-10-25,2017-06-30,2018-04-26,,https://patents.google.com/patent/US20180111616A1/en,https://patentimages.storage.googleapis.com/0e/9f/4b/865022e3dede60/US20180111616A1-20180426-D00000.png
US-10784486-B2,Uniform current density tapered busbar ,"Nio Usa, Inc.","Alexander J. Smith, Austin L. Newman",2018-02-20,2018-02-20,2020-09-22,2020-09-22,https://patents.google.com/patent/US10784486B2/en,https://patentimages.storage.googleapis.com/64/aa/2b/146f65dc436cf9/US10784486-20200922-D00000.png
US-2021188093-A1,Method for detecting damage to battery pack enclosure during a crash event ,"Nio Usa, Inc.",Parth Sanjiv Gyani,2019-12-18,2019-12-18,2021-06-24,,https://patents.google.com/patent/US20210188093A1/en,https://patentimages.storage.googleapis.com/cd/55/27/ff959dd86dea22/US20210188093A1-20210624-D00000.png
US-2020328660-A1,Method and system to achieve fully redundant fail-safe switch off paths for inverter system ,"Nio Usa, Inc.","Bo Guo, He Li, Miaosen Shen, Yu Liu",2019-04-15,2019-04-15,2020-10-15,,https://patents.google.com/patent/US20200328660A1/en,https://patentimages.storage.googleapis.com/b2/9f/7a/2dc31818fe4c1c/US20200328660A1-20201015-D00000.png
US-2021367221-A1,Method and system for preventing moisture accumulation in battery packs ,"Nio Usa, Inc.",Adam H. Ing,2020-05-19,2020-05-19,2021-11-25,,https://patents.google.com/patent/US20210367221A1/en,https://patentimages.storage.googleapis.com/ed/11/da/51537ae076d61c/US20210367221A1-20211125-D00000.png
US-11017671-B2,Precautionary visual perception by detection of rear stop light of vehicle that is two vehicles ahead ,"Nio Usa, Inc.","Ming Fung Wong, Anqi Wang",2018-07-02,2018-07-02,2021-05-25,2021-05-25,https://patents.google.com/patent/US11017671B2/en,https://patentimages.storage.googleapis.com/54/75/5e/f8dea30643bbc1/US11017671-20210525-D00000.png
US-10812469-B2,Secure vehicle communication interface device ,"Nio Usa, Inc.","Francisco Javier Vazquez Vidal, Abraham T Chen",2018-03-29,2018-03-29,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812469B2/en,https://patentimages.storage.googleapis.com/03/d0/4c/ed225e739a5ce6/US10812469-20201020-D00000.png
US-10644282-B2,Staggered battery cell array with two-dimensional inline terminal edges ,"Nio Usa, Inc.","Austin L. Newman, Alexander J. Smith",2018-01-23,2018-01-23,2020-05-05,2020-05-05,https://patents.google.com/patent/US10644282B2/en,https://patentimages.storage.googleapis.com/c5/bd/e9/9b8ae731aa6cea/US10644282-20200505-D00000.png
US-2021179128-A1,Method and system for adjusting vehicle noise output in pedestrian and vehicular traffic environments ,"Nio Usa, Inc.",Richard Paul Collyer,2019-12-12,2019-12-12,2021-06-17,,https://patents.google.com/patent/US20210179128A1/en,https://patentimages.storage.googleapis.com/56/2d/55/eadf1aeb32b00a/US20210179128A1-20210617-D00000.png
US-2021013802-A1,"Devices, systems, and methods for charging electric vehicles ","Nio Usa, Inc.","Miaosen Shen, Feng Guo",2019-07-09,2019-07-09,2021-01-14,,https://patents.google.com/patent/US20210013802A1/en,https://patentimages.storage.googleapis.com/2f/4b/40/32fa3384693253/US20210013802A1-20210114-D00000.png
US-10756391-B2,Method and system for secondary internal current mechanisms for a lithium-ion cell ,"Nio Usa, Inc.","Marc W. Juzkow, Adam H. Ing",2018-10-23,2018-10-23,2020-08-25,2020-08-25,https://patents.google.com/patent/US10756391B2/en,https://patentimages.storage.googleapis.com/e5/b2/cc/4920e8c712ffca/US10756391-20200825-D00000.png
US-2021063467-A1,Power transistor junction temperature determination using a desaturation voltage sensing circuit ,"Nio Usa, Inc.","Todd J. Kazmirski, Miaosen Shen",2019-08-30,2019-08-30,2021-03-04,,https://patents.google.com/patent/US20210063467A1/en,https://patentimages.storage.googleapis.com/ec/d6/a0/197ad2a8042ba8/US20210063467A1-20210304-D00000.png
US-2020381789-A1,Scalable double-sided battery module ,"Nio Usa, Inc.","Adam H. Ing, Alexander J. Smith, Shubham Saurav",2019-05-28,2019-05-28,2020-12-03,,https://patents.google.com/patent/US20200381789A1/en,https://patentimages.storage.googleapis.com/dc/fb/46/65805ae2bbb052/US20200381789A1-20201203-D00000.png
US-11050272-B2,Open line detection during pre-charge ,"Nio Usa, Inc.",Alexander J. Smith,2017-12-04,2017-12-04,2021-06-29,2021-06-29,https://patents.google.com/patent/US11050272B2/en,https://patentimages.storage.googleapis.com/29/65/9c/925a7ff8a5e738/US11050272-20210629-D00000.png
CN-111527618-A,Battery cell with aluminum housing ,蔚来汽车有限公司,"奥斯汀·L·纽曼, 亚历山大·J·史密斯, 亚当·H·英, 里克·拉杰",2017-08-31,2018-08-31,2020-08-11,,https://patents.google.com/patent/CN111527618A/en,https://patentimages.storage.googleapis.com/82/09/7c/af7576293b08bf/HDA0002393289740000011.png
US-2018201144-A1,Authentication using electromagnet signal detection ,"NextEv USA, Inc.",Austin L. Newman,2017-01-13,2017-01-13,2018-07-19,,https://patents.google.com/patent/US20180201144A1/en,https://patentimages.storage.googleapis.com/89/6c/bb/0a0544a22c3917/US20180201144A1-20180719-D00000.png
US-2021070276-A1,"Vehicle power devices, systems, and methods for uninterrupted power supply ","Nio Usa, Inc.",Alexander J. Smith,2019-09-06,2019-09-06,2021-03-11,,https://patents.google.com/patent/US20210070276A1/en,https://patentimages.storage.googleapis.com/41/fe/bf/451996e386d5e4/US20210070276A1-20210311-D00000.png
US-2021237583-A1,Systems and methods of vehicular braking ,"Nio Usa, Inc.","Xiaoyu Huang, Aaron R. Bailey, Bruno M. Barthelemy",2020-02-04,2020-02-04,2021-08-05,,https://patents.google.com/patent/US20210237583A1/en,https://patentimages.storage.googleapis.com/5b/18/de/0aebd36a404223/US20210237583A1-20210805-D00000.png
US-2021242748-A1,Variable pitch helical cooling jacket ,"Nio Usa, Inc.","Ming Fung Wong, Dimitri Bassis",2020-02-03,2020-02-03,2021-08-05,,https://patents.google.com/patent/US20210242748A1/en,https://patentimages.storage.googleapis.com/14/c9/03/8cdbff18a58e6b/US20210242748A1-20210805-D00000.png
US-2021206288-A1,Optimization of battery pack size using swapping ,"Nio Usa, Inc.",Adam H. Ing,2020-01-02,2020-01-02,2021-07-08,,https://patents.google.com/patent/US20210206288A1/en,https://patentimages.storage.googleapis.com/ae/e0/49/149f5c8e7f8e9f/US20210206288A1-20210708-D00000.png
US-2021141093-A1,Precise point cloud generation using graph structure-based slam with unsynchronized data ,"Nio Usa, Inc.","Hyungjin Kim, Sathya Narayanan Kasturi Rangan, Shishir Pagad, Veera Ganesh Yalla",2019-11-13,2019-11-13,2021-05-13,,https://patents.google.com/patent/US20210141093A1/en,https://patentimages.storage.googleapis.com/f2/34/9a/868b27332b7c96/US20210141093A1-20210513-D00000.png
US-2020398646-A1,Lidar permeable windshield ,"Nio Usa, Inc.","Nermin Mujcinovic, Antonio Antonellis Rufo",2019-06-21,2019-06-21,2020-12-24,,https://patents.google.com/patent/US20200398646A1/en,https://patentimages.storage.googleapis.com/ec/9e/30/7b4daa3f819638/US20200398646A1-20201224-D00000.png
US-2020223279-A1,Anti-roll bar with heave spring or actuator ,"Nio Usa, Inc.",Martin J. McKeefery,2019-01-10,2019-01-10,2020-07-16,,https://patents.google.com/patent/US20200223279A1/en,https://patentimages.storage.googleapis.com/fc/45/fe/64c6b2b303a57a/US20200223279A1-20200716-D00000.png
US-2021070191-A1,"Vehicle power devices, systems, and methods for sleep mode ","Nio Usa, Inc.",Alexander J. Smith,2019-09-06,2019-09-06,2021-03-11,,https://patents.google.com/patent/US20210070191A1/en,https://patentimages.storage.googleapis.com/60/9b/39/37b2ffe2e7b58f/US20210070191A1-20210311-D00000.png
US-10217693-B1,Methods and systems for high voltage component cooling in electric vehicle for fast charge ,"Nio Usa, Inc.","Adam H. Ing, Alexander J. Smith, Rick Rajaie",2017-08-29,2017-08-29,2019-02-26,2019-02-26,https://patents.google.com/patent/US10217693B1/en,https://patentimages.storage.googleapis.com/5f/04/5f/e7656d9ba0a63f/US10217693-20190226-D00000.png
US-2020185798-A1,Method and system for joining cells to a battery coldplate ,"Nio Usa, Inc.","Adam H. Ing, Rick Rajaie",2018-12-05,2018-12-05,2020-06-11,,https://patents.google.com/patent/US20200185798A1/en,https://patentimages.storage.googleapis.com/ea/be/c7/d015431157cb09/US20200185798A1-20200611-D00000.png
US-2020067030-A1,Lithium-ion cell using aluminum can ,"Nio Usa, Inc.",Marc W. Juzkow,2018-08-21,2018-08-21,2020-02-27,,https://patents.google.com/patent/US20200067030A1/en,https://patentimages.storage.googleapis.com/23/28/c0/65477bd05456ff/US20200067030A1-20200227-D00000.png
US-2021080016-A1,Six-way hydraulic proportional valve ,"Nio Usa, Inc.",Ming Fung Wong,2019-09-12,2019-09-12,2021-03-18,,https://patents.google.com/patent/US20210080016A1/en,https://patentimages.storage.googleapis.com/4c/bd/44/30ab51114a4228/US20210080016A1-20210318-D00000.png
US-2018287108-A1,Cylindrical cell toggle holder ,"NextEv USA, Inc.",Austin L. Newman,2017-03-29,2017-03-29,2018-10-04,,https://patents.google.com/patent/US20180287108A1/en,https://patentimages.storage.googleapis.com/e4/fe/08/8a184b0dac6591/US20180287108A1-20181004-D00000.png
US-2019006776-A1,Battery cell cap with integrated fusible link and method of attaching to an electrical interconnection ,"NextEv USA, Inc.","Austin L. Newman, Alexander J. Smith",2017-06-29,2017-06-29,2019-01-03,,https://patents.google.com/patent/US20190006776A1/en,https://patentimages.storage.googleapis.com/14/36/3e/43ea99a7fc8bc0/US20190006776A1-20190103-D00000.png
US-11127995-B2,Lightweight thermal adsorption structure for lithium-ion module ,"Nio Usa, Inc.",Marc W. Juzkow,2018-09-28,2018-09-28,2021-09-21,2021-09-21,https://patents.google.com/patent/US11127995B2/en,https://patentimages.storage.googleapis.com/3a/e0/a6/8f62edff1af677/US11127995-20210921-D00000.png
US-2020324613-A1,"Method, system, and apparatus for interactive climate control ","Nio Usa, Inc.","Pierluigi Dalla Rosa, Daniel Paul Nacamuli, Timothy J. Meador, Qianqian Ye, Nicholas D. Hoppesch, Meera Ramachandran, Zachury B. Minjack, Robin Bigio, Alex E. Alvarez Castellarnau",2019-04-09,2019-04-09,2020-10-15,,https://patents.google.com/patent/US20200324613A1/en,https://patentimages.storage.googleapis.com/f1/fc/60/2cee6a90f49426/US20200324613A1-20201015-D00000.png
US-10671271-B2,Jog dial user interface device ,"Nio Usa, Inc.","James A. Chion, Timothy J. Meador, Pierluigi Dalla Rosa, Robin Bigio",2018-10-22,2018-10-22,2020-06-02,2020-06-02,https://patents.google.com/patent/US10671271B2/en,https://patentimages.storage.googleapis.com/96/16/d9/b88c6fd004b623/US10671271-20200602-D00000.png
US-2019195288-A1,Housing Drive Connection For A Constant Velocity Joint ,"Nio Usa, Inc.",Dimitri Bassis,2017-12-27,2017-12-27,2019-06-27,,https://patents.google.com/patent/US20190195288A1/en,https://patentimages.storage.googleapis.com/3a/a2/d2/eedaffb19ad157/US20190195288A1-20190627-D00000.png
US-10741808-B2,Unified battery module with integrated battery cell structural support ,"Nio Usa, Inc.","Austin L. Newman, Alexander J. Smith",2018-03-15,2018-03-15,2020-08-11,2020-08-11,https://patents.google.com/patent/US10741808B2/en,https://patentimages.storage.googleapis.com/37/7f/96/2b864288b437b6/US10741808-20200811-D00000.png
US-11345253-B2,"Vehicle power devices, systems, and methods for fail operational electronic control unit power management ","Nio Usa, Inc.","Yiyong LI, Samir Agrawal, Luna Chen",2019-09-19,2019-09-19,2022-05-31,2022-05-31,https://patents.google.com/patent/US11345253B2/en,https://patentimages.storage.googleapis.com/92/a1/ef/cef0f432f330ce/US11345253-20220531-D00000.png
US-2019119959-A1,Latch with adjustable primary/final position ,"Nio Usa, Inc.",Padmanabhan Kumar,2017-10-25,2017-10-25,2019-04-25,,https://patents.google.com/patent/US20190119959A1/en,https://patentimages.storage.googleapis.com/f7/63/ad/233ebe1e51b671/US20190119959A1-20190425-D00000.png
US-2018315974-A1,Spring loaded busbar for laser welding operation ,"NextEv USA, Inc.","Adam H. Ing, Alexander J. Smith, Austin L. Newman",2017-04-28,2017-04-28,2018-11-01,,https://patents.google.com/patent/US20180315974A1/en,https://patentimages.storage.googleapis.com/93/f2/33/bf1055a249c162/US20180315974A1-20181101-D00000.png
