search URL:,https://patents.google.com/?assignee=Mitsubishi+Motors%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-D830906-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norihiko Yoshimine, Atsushi Goto",2016-09-22,2017-03-21,2018-10-16,2018-10-16,https://patents.google.com/patent/USD830906S1/en,https://patentimages.storage.googleapis.com/f9/04/64/0b0e38818e54e4/USD0830906-20181016-D00000.png
US-D830246-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norihiko Yoshimine, Atsushi Goto",2016-09-22,2017-03-21,2018-10-09,2018-10-09,https://patents.google.com/patent/USD830246S1/en,https://patentimages.storage.googleapis.com/54/9d/ae/ca910e8a24b260/USD0830246-20181009-D00000.png
US-9981567-B2,Battery controller ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Shohei KAWANO, Toshifumi MIZUI, Yoshifumi NOBORI, Atsushi Kodama, Naoto TAGAYA, Katsuyoshi MURAMATSU",2015-10-07,2016-10-06,2018-05-29,2018-05-29,https://patents.google.com/patent/US9981567B2/en,https://patentimages.storage.googleapis.com/12/66/e9/1403e059379e4b/US09981567-20180529-D00000.png
US-D929904-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Hiroshi Noguchi, Kenichi Noda, Shinya Nishikado",2019-11-29,2020-05-14,2021-09-07,2021-09-07,https://patents.google.com/patent/USD929904S1/en,https://patentimages.storage.googleapis.com/2a/22/7b/c67cba2ad09458/USD0929904-20210907-D00000.png
US-10213741-B2,Exhaust gas purification catalyst for internal combustion engine ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Ryosuke Sato, Kinichi Iwachido",2016-05-02,2017-03-28,2019-02-26,2019-02-26,https://patents.google.com/patent/US10213741B2/en,https://patentimages.storage.googleapis.com/7a/cd/50/ee0e3cadda5cba/US10213741-20190226-D00000.png
EP-3235670-B1,Power controller of hybrid vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Makoto Kamachi, Ryo Shimizu, Norihiko IKOMA, Hironori Abe, Naoki Miyamoto",2016-03-30,2017-03-29,2018-10-17,2018-10-17,https://patents.google.com/patent/EP3235670B1/en,https://patentimages.storage.googleapis.com/c5/75/38/877357dd99c638/imgf0001.png
US-9799934-B2,Vehicle electric battery controlling apparatus ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Kuniaki Kaihara, Shohei KAWANO, Hiroyuki Sakai, Atsushi Kodama, Yuya Suzuki, Yoshiaki Nishio, Hirofumi YAGURA, Makoto Kamachi",2014-02-27,2015-02-26,2017-10-24,2017-10-24,https://patents.google.com/patent/US9799934B2/en,https://patentimages.storage.googleapis.com/bb/8e/f5/ab65a4ee5740f3/US09799934-20171024-D00000.png
US-D926081-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Denys Zvenigorodskyy, Motoaki Asai",2019-04-11,2019-10-10,2021-07-27,2021-07-27,https://patents.google.com/patent/USD926081S1/en,https://patentimages.storage.googleapis.com/47/2a/58/5f056d67bc53c9/USD0926081-20210727-D00000.png
US-9851406-B2,Contactor failure determining method and contactor failure determining device ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Jinichi OHTA,2014-11-21,2015-11-20,2017-12-26,2017-12-26,https://patents.google.com/patent/US9851406B2/en,https://patentimages.storage.googleapis.com/28/8a/fd/471b0c0c679545/US09851406-20171226-D00000.png
EP-2853434-B1,Electric vehicle charging system ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Yasuyuki Yamazaki, Ryo Shimizu",2013-08-29,2014-08-29,2017-05-17,2017-05-17,https://patents.google.com/patent/EP2853434B1/en,https://patentimages.storage.googleapis.com/02/ab/f4/a8b3315512c307/imgf0001.png
US-D755676-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norihiko Yoshimine, Yuichiro Ishizuka",2014-07-22,2015-01-09,2016-05-10,2016-05-10,https://patents.google.com/patent/USD755676S1/en,https://patentimages.storage.googleapis.com/bf/49/69/af4d89907eb836/USD0755676-20160510-D00000.png
EP-3219590-B1,Vehicle body side structure ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Sadayuki Ishii, Hidetaka Inagaki",2015-02-25,2016-01-20,2020-01-15,2020-01-15,https://patents.google.com/patent/EP3219590B1/en,https://patentimages.storage.googleapis.com/fa/df/a7/2febfa879939fe/imgf0001.png
US-D742790-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Hiroshi Noguchi, Toshihiro Imaeda, Yutaka Iwata",2014-04-25,2014-10-24,2015-11-10,2015-11-10,https://patents.google.com/patent/USD742790S1/en,https://patentimages.storage.googleapis.com/59/dc/fe/b32832fef60223/USD0742790-20151110-D00000.png
EP-3007334-B1,Motor apparatus for vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Eiji ISHIMARU, Ryunosuke FURUSAWA",2014-10-08,2015-10-07,2017-05-17,2017-05-17,https://patents.google.com/patent/EP3007334B1/en,https://patentimages.storage.googleapis.com/2d/70/07/a230e3c394b684/imgf0001.png
US-9550530-B2,Vehicle body structure ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Taichi KAWAGUCHI,2014-09-24,2015-09-23,2017-01-24,2017-01-24,https://patents.google.com/patent/US9550530B2/en,https://patentimages.storage.googleapis.com/e3/69/e0/bef88f045e1395/US09550530-20170124-D00000.png
US-2017365901-A1,Warm-up apparatus for fuel cell for vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Yusuke HIRAMITSU, Kazuyoshi Nakane, Keisuke Tashiro",2016-06-17,2017-03-28,2017-12-21,,https://patents.google.com/patent/US20170365901A1/en,https://patentimages.storage.googleapis.com/56/c0/dd/366dc05868719e/US20170365901A1-20171221-D00000.png
JP-6152653-B2,Emergency vehicle traffic support system ,三菱自動車工業株式会社,"隆 深谷, 隆 深谷",2013-02-14,2013-02-14,2017-06-28,2017-06-28,https://patents.google.com/patent/JP6152653B2/en,https://patentimages.storage.googleapis.com/49/73/40/81a41c5cb55c25/0006152653-2.png
CN-108617167-A,"Automatic Pilot control device, vehicle and automatic Pilot control method ","三菱重工业株式会社, 三菱自动车工业株式会社","饭尾聪, 塘中哲也, 木内裕介, 藤岛泰郎, 凯文·沃尔特斯",2016-02-01,2017-02-01,2018-10-02,,https://patents.google.com/patent/CN108617167A/en,
EP-3323653-B1,Body structure of vehicle ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Yusuke Okada, Shinya Nakamura, Sosuke Wada, Koji Tomobuchi, Teruichi Manabe",2016-07-28,2017-07-27,2021-11-24,2021-11-24,https://patents.google.com/patent/EP3323653B1/en,https://patentimages.storage.googleapis.com/e8/1e/b4/54a5142ddaa691/imgf0001.png
US-10600262-B2,Display device for electric vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Jinichi OHTA, Toshifumi MIZUI",2016-10-06,2017-09-21,2020-03-24,2020-03-24,https://patents.google.com/patent/US10600262B2/en,https://patentimages.storage.googleapis.com/75/60/1e/38364563b28b78/US10600262-20200324-D00000.png
US-9527530-B2,Vehicle body structure ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Taichi KAWAGUCHI,2015-03-12,2016-03-11,2016-12-27,2016-12-27,https://patents.google.com/patent/US9527530B2/en,https://patentimages.storage.googleapis.com/f3/11/2f/2baed4107b83b2/US09527530-20161227-D00000.png
US-D892681-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Shinya Nishikado, Yuichiro Ishizuka, Tomohiro Okada",2019-01-22,2019-03-14,2020-08-11,2020-08-11,https://patents.google.com/patent/USD892681S1/en,https://patentimages.storage.googleapis.com/1c/c7/ad/0ea957fc55e851/USD0892681-20200811-D00000.png
US-D776589-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norihiko Yoshimine, Atsushi Goto",2015-01-23,2015-07-22,2017-01-17,2017-01-17,https://patents.google.com/patent/USD776589S1/en,https://patentimages.storage.googleapis.com/9a/2d/ac/7f3bd5969f78d8/USD0776589-20170117-D00000.png
EP-2832578-B1,Warm-up apparatus for vehicle powered by external power supply ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Makoto Kamachi,2013-07-29,2014-07-28,2017-02-01,2017-02-01,https://patents.google.com/patent/EP2832578B1/en,https://patentimages.storage.googleapis.com/ec/07/24/fd003438256d1b/imgf0001.png
US-10106039-B2,Regeneration control device of electrically driven vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Toshifumi MIZUI,2015-08-03,2016-08-02,2018-10-23,2018-10-23,https://patents.google.com/patent/US10106039B2/en,https://patentimages.storage.googleapis.com/20/ca/cf/70ac06490d841a/US10106039-20181023-D00000.png
US-9382879-B2,Fuel evaporative gas emission suppression system ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Hideo Matsunaga, Hitoshi Kamura",2013-10-30,2014-10-29,2016-07-05,2016-07-05,https://patents.google.com/patent/US9382879B2/en,https://patentimages.storage.googleapis.com/10/87/1e/41c1c83fe4c7c8/US09382879-20160705-D00000.png
EP-3241614-A1,Exhaust gas purification catalyst for internal combustion engine ,Mitsubishi Jidosha Kogyo K.K.,"Ryosuke Sato, Kinichi Iwachido",2016-05-02,2017-03-29,2017-11-08,,https://patents.google.com/patent/EP3241614A1/en,https://patentimages.storage.googleapis.com/92/8b/13/fd489e338cde19/imgf0001.png
US-9688265-B2,Regenerative control device for hybrid vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Hisakazu IKEDAYA, Shigetoshi Hirano, Tadayoshi Hirao, Takahiro Oguma, Takuya Sato, Katsunori Ueda, Kentaro Honda",2014-08-27,2015-08-26,2017-06-27,2017-06-27,https://patents.google.com/patent/US9688265B2/en,https://patentimages.storage.googleapis.com/d6/b2/fa/8f269b2eeb2f63/US09688265-20170627-D00000.png
US-D773364-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norihiko Yoshimine, Yuichiro Ishizuka",2014-07-22,2015-01-09,2016-12-06,2016-12-06,https://patents.google.com/patent/USD773364S1/en,https://patentimages.storage.googleapis.com/2d/20/0f/afb9b7101b1ae8/USD0773364-20161206-D00000.png
US-10669955-B2,Engine control device ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Koji Hata, Hiroki Oshima",2015-12-25,2016-12-22,2020-06-02,2020-06-02,https://patents.google.com/patent/US10669955B2/en,https://patentimages.storage.googleapis.com/74/06/1a/38962a2aa2df61/US10669955-20200602-D00000.png
EP-3059114-B1,Connection detecting circuit ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Yuya Suzuki, Kuniaki Kaihara, Hiroyuki Sakai, Atsushi Kodama, Takayuki Kono, Kohsuke Okada, Shohei KAWANO",2015-02-18,2016-02-18,2019-06-26,2019-06-26,https://patents.google.com/patent/EP3059114B1/en,https://patentimages.storage.googleapis.com/2d/c4/fb/8942b0c4f4796b/imgf0001.png
US-10688871-B2,Regenerative braking control apparatus for electrically driven vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Ryo Shimizu, Kazunori Handa, Norihiko IKOMA, Yoshinori Tomita",2015-10-07,2016-09-02,2020-06-23,2020-06-23,https://patents.google.com/patent/US10688871B2/en,https://patentimages.storage.googleapis.com/02/75/83/8e2399e1c97ac8/US10688871-20200623-D00000.png
US-D712787-S,Automobile ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Takashi Mogami, Ryosuke Matsuoka",2013-01-22,2013-03-26,2014-09-09,2014-09-09,https://patents.google.com/patent/USD712787S1/en,https://patentimages.storage.googleapis.com/d4/c0/e3/4b2b450fd5cec3/USD0712787-20140909-D00000.png
EP-3343606-A1,Cooling device ,"Mitsubishi Jidosha Engineering Kabushiki Kaisha, Mitsubishi Jidosha Kogyo Kabushiki Kaisha","Toshihiko Ando, Shinsuke Horibe, Kiyotaka Ishikawa",2016-12-28,2017-12-22,2018-07-04,,https://patents.google.com/patent/EP3343606A1/en,https://patentimages.storage.googleapis.com/83/32/ce/a5c4c86afdceac/imgf0001.png
JP-6064730-B2,Cooling system ,三菱自動車工業株式会社,"ルー・ウェン・レオン, 賢記 稲垣, 賢記 稲垣, 静一 高崎, 静一 高崎, 英喜 本城, 英喜 本城, 仁史 室田, 仁史 室田",2013-03-26,2013-03-26,2017-01-25,2017-01-25,https://patents.google.com/patent/JP6064730B2/en,https://patentimages.storage.googleapis.com/e7/ef/a4/80d1b40edea7fe/0006064730-2.png
US-10569647-B2,Driving force adjustment apparatus ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Takuya Yamamura,2017-03-08,2018-01-09,2020-02-25,2020-02-25,https://patents.google.com/patent/US10569647B2/en,https://patentimages.storage.googleapis.com/d6/55/5d/39a287a553c3f3/US10569647-20200225-D00000.png
JP-6308009-B2,Battery pack ,三菱自動車工業株式会社,"鎌田　亨, 亨 鎌田, 裕太 塚田, 裕太 塚田",2014-05-13,2014-05-13,2018-04-11,2018-04-11,https://patents.google.com/patent/JP6308009B2/en,https://patentimages.storage.googleapis.com/60/cd/2b/a4c20991843468/0006308009-2.png
JP-6327514-B2,Electronic mirror lens cover cleaning device ,三菱自動車工業株式会社,"均 福田, 均 福田",2014-03-25,2014-03-25,2018-05-23,2018-05-23,https://patents.google.com/patent/JP6327514B2/en,https://patentimages.storage.googleapis.com/6d/a3/a7/be2cf9c821684d/0006327514-2.png
JP-6730678-B2,Vehicle with automatic driving function ,三菱自動車工業株式会社,"諭 池田, 諭 池田, 陽平 橋本, 陽平 橋本",2016-12-01,2016-12-01,2020-07-29,2020-07-29,https://patents.google.com/patent/JP6730678B2/en,https://patentimages.storage.googleapis.com/f0/8b/ee/b7c5cd044e4d42/0006730678-2.png
US-10274546-B2,Battery degradation monitoring system ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Toshiya Tanabe,2013-10-31,2014-10-30,2019-04-30,2019-04-30,https://patents.google.com/patent/US10274546B2/en,https://patentimages.storage.googleapis.com/d7/03/53/f0464168363f4e/US10274546-20190430-D00000.png
US-10093249-B2,Electric device mounting structure ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Toshihiko Ando, Yoshio HIRAIWA",2016-08-26,2017-08-25,2018-10-09,2018-10-09,https://patents.google.com/patent/US10093249B2/en,https://patentimages.storage.googleapis.com/3d/38/2a/ae058b80c7b26b/US10093249-20181009-D00000.png
CN-204791556-U,Ponding road surface early warning system ,广汽三菱汽车有限公司,"王喜玲, 王迎丽, 谢兰华",2015-06-17,2015-06-17,2015-11-18,2015-11-18,https://patents.google.com/patent/CN204791556U/en,
JP-6700590-B2,Engine fuel supply ,三菱自動車工業株式会社,"征二 松田, 征二 松田, 正幸 加茂, 正幸 加茂, 山口　康夫, 康夫 山口, 礼俊 松永, 礼俊 松永",2016-04-25,2016-04-25,2020-05-27,2020-05-27,https://patents.google.com/patent/JP6700590B2/en,https://patentimages.storage.googleapis.com/05/49/83/3027136fd5251e/0006700590-2.png
EP-2902247-B1,Drive device for electric vehicle ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,Takeo Nagamori,2013-12-25,2014-12-23,2020-01-15,2020-01-15,https://patents.google.com/patent/EP2902247B1/en,https://patentimages.storage.googleapis.com/48/45/ec/920ca01fe75af7/imgf0001.png
CN-105216779-A,The control setup of hybrid electric vehicle ,三菱自动车工业株式会社,"大久保博生, 谷内博一",2014-06-25,2015-06-25,2016-01-06,,https://patents.google.com/patent/CN105216779A/en,
EP-3059434-B1,Condensation water separation device ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Hiroyuki Kimura, Hajime Ishii",2013-09-30,2014-09-16,2018-05-02,2018-05-02,https://patents.google.com/patent/EP3059434B1/en,https://patentimages.storage.googleapis.com/a4/45/d6/a9132de9782d0d/imgf0001.png
CN-104420930-A,Oil sump of automobile engine ,沈阳航天三菱汽车发动机制造有限公司,"李朝晖, 刁鹏, 王峥, 郭强, 朱强, 李建伟, 李振兴",2013-08-23,2013-08-23,2015-03-18,,https://patents.google.com/patent/CN104420930A/en,
CN-109219696-A,Intake passage structure for engine ,三菱自动车工业株式会社,"石浦嘉晃, 小岛光高, 村田真, 村田真一",2016-06-27,2017-02-24,2019-01-15,,https://patents.google.com/patent/CN109219696A/en,
CN-110295967-A,Continuous variable air valve lift apparatus ,广汽三菱汽车有限公司,"曾明杰, 罗小龙",2019-06-28,2019-06-28,2019-10-01,,https://patents.google.com/patent/CN110295967A/en,
CN-109311381-A,Variable speed drives Biodge device ,三菱自动车工业株式会社,"荻野大藏, 松下昌弘",2016-06-13,2017-03-27,2019-02-05,,https://patents.google.com/patent/CN109311381A/en,
CN-105358807-A,Engine control device ,三菱自动车工业株式会社,"松永礼俊, 山口康夫, 村田真一",2013-06-27,2014-06-13,2016-02-24,,https://patents.google.com/patent/CN105358807A/en,
CN-105745413-A,Control device for internal combustion engine ,三菱自动车工业株式会社,"矶部雄辅, 木村洋之",2013-11-25,2014-11-21,2016-07-06,,https://patents.google.com/patent/CN105745413A/en,
CN-110891825-A,Vehicle alarm device ,三菱自动车工业株式会社,工藤嘉大,2017-08-09,2018-02-21,2020-03-17,,https://patents.google.com/patent/CN110891825A/en,https://patentimages.storage.googleapis.com/38/d0/e8/851c5d8ba8a4fc/HDA0002348753770000011.png
JP-2018205138-A,Secondary battery system ,"三菱自動車工業株式会社, Mitsubishi Motors Corp, 三菱自動車エンジニアリング株式会社, Mitsubishi Automob Eng Co Ltd","雅大 井上, Masahiro Inoue, 雅大 井上, 英司 遠藤, Eiji Endo, 英司 遠藤, 和貴 松尾, Kazuki Matsuo, 和貴 松尾, 龍彦 梅谷, Tatsuhiko Umetani, 龍彦 梅谷, 典孝 戸田, Noritaka Toda, 典孝 戸田, 瞬 望月, Shun Mochizuki, 瞬 望月",2017-06-05,2017-06-05,2018-12-27,,https://patents.google.com/patent/JP2018205138A/en,https://patentimages.storage.googleapis.com/03/c5/f5/d070a142764f8d/2018205138-3.png
US-10174722-B2,Fuel vapor recovering structure ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Yusuke KOGA, Katsuya Nakashima, Satoshi Oikawa",2016-02-09,2017-02-08,2019-01-08,2019-01-08,https://patents.google.com/patent/US10174722B2/en,https://patentimages.storage.googleapis.com/f8/c5/bb/d8c0309e7cdb29/US10174722-20190108-D00000.png
JP-2013242324-A,Battery monitoring device ,"Mitsubishi Motors Corp, 三菱自動車工業株式会社, Mitsubishi Automob Eng Co Ltd, 三菱自動車エンジニアリング株式会社","Naoyuki Akaboshi, 尚幸 赤星, Nobuyuki Kawai, 信幸 川合, Toshihide Tanaka, 寿英 田中",2013-07-11,2013-07-11,2013-12-05,,https://patents.google.com/patent/JP2013242324A/en,https://patentimages.storage.googleapis.com/dc/c4/24/c6647d90ca94f4/2013242324-3.png
JP-2019061741-A,Secondary battery system ,"三菱自動車工業株式会社, Mitsubishi Motors Corp, 三菱自動車エンジニアリング株式会社, Mitsubishi Automob Eng Co Ltd","明洋 田力, Akihiro Tariki, 明洋 田力, 英司 遠藤, Eiji Endo, 英司 遠藤, 雅大 井上, Masahiro Inoue, 雅大 井上, 龍彦 梅谷, Tatsuhiko Umetani, 龍彦 梅谷, 和貴 松尾, Kazuki Matsuo, 和貴 松尾, 典孝 戸田, Noritaka Toda, 典孝 戸田, 瞬 望月, Shun Mochizuki, 瞬 望月",2017-09-22,2017-09-22,2019-04-18,,https://patents.google.com/patent/JP2019061741A/en,https://patentimages.storage.googleapis.com/82/03/ce/707a02d51bde9c/2019061741-3.png
US-2018178675-A1,Battery-pack-cooling device ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Hiroyasu Suzuki, Shinichi Goto, Takanori Yamamoto",2016-12-28,2017-12-28,2018-06-28,,https://patents.google.com/patent/US20180178675A1/en,https://patentimages.storage.googleapis.com/19/be/f4/166ca06cecf4d7/US20180178675A1-20180628-D00000.png
PH-12015000210-B1,Transmission lubricant structure ,"Mitsubishi Motors Corp, Mitsubishi Motor Eng","Nakamura Norihiro, Kimura Takuji, Yasuda Teruaki",2014-06-19,2015-06-19,2017-01-09,,https://patents.google.com/patent/PH12015000210B1/en,
US-9688153-B2,Electric vehicle ,"Mitsubishi Jidosha Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Takuya Yamamoto, Hidetoshi Ono, Eiji Akita, Naoki Kida, Tomoaki Yokoyama",2014-06-13,2015-06-12,2017-06-27,2017-06-27,https://patents.google.com/patent/US9688153B2/en,https://patentimages.storage.googleapis.com/5f/61/29/b3b5257ae49c69/US09688153-20170627-D00000.png
WO-2017217065-A1,Transaxle device ,"三菱自動車工業株式会社, 三菱自動車エンジニアリング株式会社","大蔵 荻野, 昌弘 松下",2016-06-13,2017-03-27,2017-12-21,,https://patents.google.com/patent/WO2017217065A1/en,https://patentimages.storage.googleapis.com/e6/26/d0/688ea3d94a5417/JPOXMLDOC01-appb-D000001.png
US-10344729-B2,Engine including direct injector and port injector ,"Mitsubishi Kogyo Kabushiki Kaisha, Mitsubishi Jidosha Engineering Kabushiki Kaisha","Takehiro NISHIDONO, Junji Takai, Toshio Yokoyama",2014-12-25,2017-05-15,2019-07-09,2019-07-09,https://patents.google.com/patent/US10344729B2/en,https://patentimages.storage.googleapis.com/fa/11/f9/32cfbce86f7691/US10344729-20190709-D00000.png
CN-116140966-A,Engine crankshaft bearing assembly method and engine crankshaft bearing connection structure ,沈阳航天三菱汽车发动机制造有限公司,"朴恩龙, 张卫东, 高松, 王忠涛, 许宏宇, 卜令锋",2023-01-06,2023-01-06,2023-05-23,,https://patents.google.com/patent/CN116140966A/en,https://patentimages.storage.googleapis.com/8d/e7/38/e69754334de79c/HDA0004040840590000011.png
US-9556827-B2,Fuel tank system ,Mitsubishi Jidosha Kogyo Kabushiki Kaisha,"Norifumi IWAYA, Atsushi WAKAMATSU, Takayuki Sano",2013-08-28,2014-08-26,2017-01-31,2017-01-31,https://patents.google.com/patent/US9556827B2/en,https://patentimages.storage.googleapis.com/79/c8/75/5bc6fad2f830a9/US09556827-20170131-D00000.png
JP-2016107892-A,Vehicle body lower structure ,"三菱自動車工業株式会社, Mitsubishi Motors Corp, 三菱自動車エンジニアリング株式会社, Mitsubishi Automob Eng Co Ltd","宗昭 加藤, Muneaki Kato, 宗昭 加藤, 俊一郎 大間, Shunichiro Oma, 俊一郎 大間, 井上　博之, Hiroyuki Inoue, 博之 井上, 美央 片山, Mio Katayama, 美央 片山",2014-12-09,2014-12-09,2016-06-20,,https://patents.google.com/patent/JP2016107892A/en,https://patentimages.storage.googleapis.com/e9/ca/83/d18de6328500cd/2016107892-3.png
JP-6450966-B2,Battery pack ,三菱自動車工業株式会社,"健次 柳, 健次 柳, 弘孝 前川, 弘孝 前川",2014-10-22,2014-10-22,2019-01-16,2019-01-16,https://patents.google.com/patent/JP6450966B2/en,https://patentimages.storage.googleapis.com/95/ea/d8/d23cfd846ff127/0006450966-2.png
